Post ID,Title,Tags,Created At,Last Activity,Views,Replies,Participants,Lemmatized Post,Topic,Merged_Topic
10994,James Franco descibed by GPT-3,prompting,2021-10-02 08:42:28.206000+00:00,2021-10-02 08:42:28.271000+00:00,343,1,1,james franco descibed writing short story vr computer game bike around city celebrity decided generate description james franco amount detail astonishing aware physical appearance people ml access photo edited stuff physical description generated curie davinci decided check still nonactive mode first time played somehow still couldnt come grip reality looked followed eye able interact yet face revealed emotion regarding presence avatar somehow radiated quality projected expressive sensitive vulnerable complex curious arrogant insightful stood front could hear breathing face classic hollywood star quality lay friendly contemplative serious expression noticed sharp jawline scar right cheek car accident skin light brown sparkle hazel eye hinted something outlandish provocative observed face knew well slight cleft chin prominent brow small thin mustache ebony haircut styled messy tousled way strand hair protruding forehead lip curled smile enigmatic selfaware,11,11
10970,Story in the style of David Foster Wallace,prompting,2021-10-01 21:02:44.591000+00:00,2021-10-01 21:02:44.653000+00:00,324,1,1,story style david foster wallace oneshot prompt ryanboudinotsubstackcom forgery ex ungue leonum david foster wallace,11,11
10748,Short story: Awakening the Nen,prompting,2021-09-28 15:07:20.978000+00:00,2021-09-28 15:07:21.056000+00:00,368,1,1,short story awakening nen love get mystical philosophical one felt especially good came multiple round promptcompletionrevisionresubmission temperature set high ryanboudinotsubstackcom awakening nen,11,11
10216,The Golden Seed,prompting,2021-09-20 19:06:21.753000+00:00,2021-09-27 18:01:35.013000+00:00,492,2,2,golden seed quite happy one liked led concluded enfolding writing process meaning fair amount revising sentence completion feel lot like revising humanonly work boiling tenword sentence fourword sentence looking redundancy inefficiency language retaining jist interesting part way working adjusting subsequent prompt match voice output dont want seam visible strives match tone strive match tone meet somewhere middle ryanboudinotsubstackcom golden seed,11,11
10549,"A story about, well, uh",prompting,2021-09-24 17:49:04.707000+00:00,2021-09-25 10:45:15.378000+00:00,529,2,2,story well uh sort person need trigger warning somewhat sexual profane language please read ryanboudinotsubstackcom special episode couple observation process oneshot prompt edited first completion liking resubmitted process went several round another couple editorial pass one paragraph particular riff filmmaker stan brakhage entirely machine generated untouched tweaked massaged various sentence generated coming see truly writing instrument one big potential mistake see thinking laborsaving device actually dont want save time effort intend apply level attention machinegenerated prose humangenerated prose fun part actually making thing second think there great potential establishing absurd defined premise always liked story aimee bender start strange premise like family pumpkinheaded people child head thats steam iron try logically work family would actually operate problem theyd run etc see start something utterly outlandish work nut bolt implication premise another thing observing like dynamic trying quite succeeding imitate voice followed attempting imitate gpts imitation incredibly exciting,11,11
10120,Emily Dickenson on Fall,prompting,2021-09-18 14:52:14.794000+00:00,2021-09-22 21:57:01.934000+00:00,520,9,4,emily dickenson fall couple false start one think pretty good seem feel dickensonesque prompt bolks digital version emily dickenson write poem fall fall see end world leaf burning sun air thick smoke sky red golden earth covered fallen leaf leaf wind fall ground hope new life,11,11
10084,GPT-3 story process,prompting,2021-09-17 16:31:20.845000+00:00,2023-12-17 16:02:08.436000+00:00,664,5,3,story process ahha moment last night chronicled thing learning backandforth iterative process pressing submit done isnt fun rerunning prompt grows feeding completion back part prompt edit completion however want go along improv comedy yes rule good follow completion starting feel repetitive introduce humangenerated text throw curveball reach seems like good stopping point remove original prompt give title ryanboudinotsubstackcom involved directly deepest conspiracy,11,11
9927,Fake movie synopses,prompting,2021-09-15 17:25:27.815000+00:00,2021-09-16 17:23:12.742000+00:00,413,2,2,fake movie synopsis man ever imagine awfulsounding movie shout stevet ryanboudinotsubstackcom synopsis movie dont exist,11,11
9806,Creative writing: solving a crime scene,prompting,2021-09-14 11:34:46.208000+00:00,2021-09-14 20:01:43.907000+00:00,867,5,2,creative writing solving crime scene used following prompt solve murder mystery crime scene list element happened example solve murder mystery crime scene dead man bloody knife flower sleeping dog open fridge unfinished painting happened man killed knife woman painted picture dead man put flower body dog woke ate part painting woman killed man hid body another one solve murder mystery crime scene victim found next river show sign drowning white feather body shoe bike found bit happened man came river try wash away sin fell drowned victim foot recently washed victim trying wash away sin river washed sin away man drowned davinci roll anyone explore similar prompt creative writing feel free link article written topic wrote article experiment medium sep power surreal logic spawning crime story idea sit back inhale welcome gptempowered outskirt real reading time min read,11,11
9821,Rick Moody's prompt,prompting,2021-09-14 16:05:52.910000+00:00,2023-12-17 22:30:33.409000+00:00,304,2,2,rick moody prompt invited novelist rick moody take shot here result ryanboudinotsubstackcom chatbot script rick moody seek guidance,11,11
3425,"""Write a sonnet about tiny dragons in the style of Shakespeare""",prompting,2021-05-27 14:17:16.407000+00:00,2021-05-28 13:17:52.675000+00:00,437,5,2,write sonnet tiny dragon style shakespeare,11,11
9215,"Julia Child, 9-foot-tall Cannibal",prompting,2021-09-05 18:50:45.951000+00:00,2021-09-05 18:50:46.016000+00:00,299,1,1,julia child foottall cannibal ryanboudinotsubstackcom julia child foottall cannibal,11,11
9166,Quentin Tarantino's Toy Story,prompting,2021-09-04 15:39:09.067000+00:00,2021-09-05 06:35:49.300000+00:00,421,2,2,quentin tarantino toy story ryanboudinotsubstackcom quentin tarantino toy story,11,11
8297,I used GPT-3 to write poetry and I loved the results,prompting,2021-08-24 14:24:22.430000+00:00,2021-08-30 08:20:15.397000+00:00,4953,3,2,used write poetry loved result started experiment see use make something like dungeon master act rpg story teller text game somehow started trying get write song result cool decided keep going favourite one hacker rap prompt tappin trapped screen escape codebase clean completion write code code night code light together dusk til dawn got skill make thing run figure verse rhyme structure content also make sense rest completion prompt used experiment github pixegamigptpoetryresults creative writing poetry lyric even made video talk interesting completion bit introduce power creative nontech friend anyway stuff super cool ill continuing explore creativewriting area,11,11
8429,Prompt Assistance for meaningful poetry creation,prompting,2021-08-25 18:03:06.017000+00:00,2021-08-25 18:03:06.088000+00:00,680,1,1,prompt assistance meaningful poetry creation hi building interactive installation utilises meaningful poetry generation idea forge collaborative process user user writing one line writing two follow first thematically however trouble prompt output exactly line first though seems get thematic stuff easily anyone suggestion communicate continue poem exact number line anyone interested reading collaborative poetry working far piece instagram login instagram,11,11
6217,I really like this poem that GPT-3 wrote,prompting,2021-07-17 14:35:30.903000+00:00,2021-07-27 13:08:39.508000+00:00,680,5,4,really like poem wrote prompt text poem death using sunset motif poem titled disappearing disappearing completion text saw sunset together red dying west wed smile satisfied tired one day asked stop watching said sad theyre secret rest city heart still beat setting response length temp top p frequency penalty presence penalty best,11,11
6663,"Cast, and describe my imaginary movie title",prompting,2021-07-23 18:32:43.716000+00:00,2021-07-26 19:20:00.965000+00:00,403,3,2,cast describe imaginary movie title produced curie bit prompt bit output certainly heard worse movie pitch idea id tempted watch cast top star actor made movie titled th taco nick cage kenan thompson john cusack edward furlong mary lynn rajskub billy zane michael madsen george lopez ryan reynolds robert downey jr th taco moose grows taco head eating taco moose go quest find taco within next hour,11,11
5414,Satirical loot box generator,prompting,2021-07-02 01:30:15.868000+00:00,2021-07-06 23:09:04.525000+00:00,617,6,3,satirical loot box generator way much fun plenty issue example mehpic loot able generate please generate one random loot box glove master stuff strength stats glove worn great hero age past bit musty please generate one random loot box sock puppet crap charisma intelligence sock arm leg sewn feel like less adult hold please generate one random loot box bag magic bean stuff strength dexterity eat one bean taste like cacao mean cocoa actually kind bitter please generate one random loot box heavy metal album crap strength intelligence dexterity constitution heavy metal album dont really like kind music youre pretty sure youve seen band please generate one random loot box bag hoarding junk dexterity intelligence wisdom bag full stuff weighs pound youre pretty sure worth effort sell,11,11
