Post ID,Title,Tags,Created At,Last Activity,Views,Replies,Participants,Lemmatized Post,Topic,Merged_Topic
986691,GPT-4O moron all of the sudden,gpt-4,2024-10-21 08:35:14.836000+00:00,2024-10-28 09:44:43.800000+00:00,336,3,3,gpto moron sudden release version opreview model suddenly become idiot completely forgets instruction given within conversation ask translate text idiot either answer question translates half responds rest top started making mistake basic message incorrectly interpreting command image never used happen isnt exactly brilliant either model still worked properly performing better,12,12
974550,"Gpt-4o indicates in textual response that a tool was used, but did not include any toolCalls","api, tools",2024-10-10 16:33:07.684000+00:00,2024-10-11 16:35:21.837000+00:00,308,3,2,gpto indicates textual response tool used include toolcalls using gpto tool calling recently noticed often indicate called tool textual response actually tool call trying figure prompting ensure doesnt happen example user asks send happy birthday email submission email tool provided might respond ok great sent happy birthday email without actually calling tool user responds hey didnt actually send email correctly fes mistake respond calling tool anyone else experiencing added system prompt language indicates review response check tool referred actually called doesnt seem help,12,12
940357,Tuning Gpt-4o mini to always call function,function-calling,2024-09-14 16:10:47.545000+00:00,2024-09-14 21:41:00.189000+00:00,346,2,2,tuning gpto mini always call function tip make gpto mini always calling function always halucinating use gpto always calling function,12,12
937255,Very strange change in GPT4o behavior,"api, gpt-4o",2024-09-12 07:47:50.863000+00:00,2024-09-13 07:38:54.189000+00:00,386,4,3,strange change gpto behavior hello everyone encountered today strange disappointment behavior gpto use langchain perform operation text prompt instructs classify input query one category based type category generate additional query query classification specific actually prompt one type category use gpto structured json output output instructed create following keyvalues query ltlist generated query gt company_name list extracted company namesgt query_type query classification one four category work fine month today found sometimes classifies query doesnt generated query list queires empty query classified channel one specific type query generated another type query instead list generates list dicts solution work far dont get work changed placement query key changed little bit instruction list query look like customer_name list extracted customer namesgt query_type query classification one four category query ltflat list generated query combining type query one listgt anyone encountered similar kind problem,12,12
904885,GPT's get it wrong with new update,gpt-4,2024-08-13 03:35:06.813000+00:00,2024-08-14 15:10:53.384000+00:00,335,3,3,gpts get wrong new update last month noticed every time update way start trouble begin get simple instruction wrong wouldnt say get dumber quality output still thats discussion another thread jut trouble linking thing didnt trouble happened jut voice picture came thing released thing,12,12
867269,Multiple strange spelling errors with,"gpt-4, api",2024-07-15 16:47:20.355000+00:00,2024-07-15 16:51:13.515000+00:00,46,2,2,multiple strange spelling error screenshot kb use google firestore store log call inputsoutputs model used gptturbo setting default strange output issue see spelling book promise incorrect multiple time row relevant part prompt lot instruction output content add formatting instruction follows critical formatting instruction ensure strictly follow following structure generated output book promise book promise go reader profile reader profile go etc life cant figure keep causing specific output spelling issue strict output use regex match relevant text need output spelling matter usually case anyways thought,12,12
864397,"Bug sending prompt to gtp4o using the API, not in the browser","gpt-4, api",2024-07-12 21:51:54.363000+00:00,2024-07-12 21:51:54.416000+00:00,152,1,1,bug sending prompt gtpo using browser process use gpto via format correct mistake googleai ocr output submitting prompt vai endpoint include ocr output text correct include scanned image used ocr process normally work good came across situation matter design prompt come accorss text image attach one gpto stop processing instructed repeat dash time end document include screenshots see problem hope bug fixed meanwhile workaround use spent hour using perplexithy revising prompt success image kb image kb,12,12
859114,GPT 3-5 not listening to prompt at all while 4o provides correct output,gpt-4,2024-07-08 18:53:04.707000+00:00,2024-07-08 19:59:47.056000+00:00,305,7,3,listening prompt provides correct output gpto given prompt give different answer gpto follows prompt ignores prompt question document name please gently remind unable answer unrelated question gpto problem complying providing correct output time anyone advice rewrite want use expensive model basically reason,12,12
827010,Set gpt-3.5-turbo-instruct response only to decimal as string,gpt-35-turbo-instruc,2024-06-18 12:21:14.609000+00:00,2024-06-18 18:06:41.387000+00:00,179,3,3,set gptturboinstruct response decimal string using gptturboinstruct get total amount pdf bill time get decimal amount string time get total amount xxxxx time total word make send decimal string,12,12
802717,What is the token cost for image prompt in GPT-4o?,"gpt-4, token, image-reading",2024-06-05 06:20:57.343000+00:00,2024-06-06 00:07:03.093000+00:00,2944,3,2,token cost image prompt gpto testing capability gpto azure image captioning using python according guide token needed process image detail low take token however experiment show token used missing something part output gpto response prompt_tokens show token consumed sent image prompt chatcompletion modelgpto usagecompletionusagecompletion_tokens prompt_tokens total_tokens,12,12
784344,GPT-4o incapable of word processing tasks,"chatgpt, api, gpt-4o",2024-05-28 21:39:15.750000+00:00,2024-05-31 15:52:38.261000+00:00,1301,20,5,gpto incapable word processing task using promt rewrite many month interface effectively regenerate text new sentence structure language previously rewrite prompt effectively rephrased paragraph new wording sentence structure however started yesterday return text nearly identical original input idea going,12,12
788779,Giving constraint in prompt using GPT3.5-16k,chatgpt,2024-05-31 06:07:55.506000+00:00,2024-05-31 10:07:10.937000+00:00,429,2,2,giving constraint prompt using gptk hi anyone experienced using constraint noticed every time constraint set output sometimes follows instruction time example instruction strictly generate sentenceswordsbulletsparagraphs output sometimes adheres instruction time might produce fewer sentence adding subtracting one sentence word bullet point,12,12
709962,Enforce GPT-3.5 API Response completion token structure,api,2024-04-07 13:13:17.321000+00:00,2024-04-07 13:13:17.393000+00:00,261,1,1,enforce response completion token structure hello everyone prompting model gptturbo provide hex code associated log probability colour name provided output response something like input provide hex code red colour response token logprobe tokenfflogprob token logprob tokenlogprob us completion_tokens case question way force split output token format specify want split token response hex code pair two way easily estimate confident rgb space individually would expect something like tokenfflogprob token logprob tokenlogprob already tried passing different message role system remove response token got response follows tokenfflogprob token logprob tokenlogprob also trial using function luck want know way achieve thanks advance response,12,12
698720,Why gpt 3 model failed to produce 2000 word output,api,2024-03-26 23:47:06.971000+00:00,2024-03-27 03:03:09.411000+00:00,445,11,4,model failed produce word output gptturbo model highest ourput show token output prompt get best ourput prompt blog post must least word long result clientgtchatgtcreate model gt gptturbo message gt role gt user content gt promtim max_tokens gt,12,12
685121,How to make gpt-35-turbo model follows my instructions?,"chatgpt, gpt-4, api, gpt-35-turbo",2024-03-15 11:53:42.867000+00:00,2024-03-22 03:45:14.820000+00:00,1540,22,5,make gptturbo model follows instruction hi way make sure model follow instruction ask gptturbo model write section word sometimes sometimes provide section word prevent,12,12
691842,I have given instructions to prompt to generate 10 questions and answers,"gpt-4, prompt, prompt-engineering",2024-03-20 17:56:33.604000+00:00,2024-03-20 18:31:36.241000+00:00,688,6,2,given instruction prompt generate question answer given instruction prompt generate question answer aptitude problem generate wrong answer question current accuracy increase p using gptturbo,12,12
680379,In API default top_p shows better results than top_p=1 (default value),"api, gpt-35-turbo",2024-03-13 08:35:02.640000+00:00,2024-03-13 08:35:02.706000+00:00,903,1,1,default top_p show better result top_p default value using gptturbo prompt return better result top_p set set default set default value tested around example eliminate nondeterministic behavior model showed around improvement categorization task anyone similar experience setup response clientchatcompletionscreate modelgptturbo response_format type json_object seed temperature max_tokens frequency_penalty presence_penalty messagesmsgs v response clientchatcompletionscreate modelgptturbo response_format type json_object seed temperature top_p max_tokens frequency_penalty presence_penalty messagesmsgs,12,12
641259,'gpt-4-vision-preview' always starting it's response with the same word,"gpt-4, gpt-4-vision, gpt4-vision",2024-02-19 21:37:13.153000+00:00,2024-02-20 10:39:34.904000+00:00,749,2,2,gptvisionpreview always starting response word hi tried changing various different temperature value matter vision always starting description image word nestled rest response different every time anyone know another parameter change stop thanks advance,12,12
611557,Is gpt-4-1106-vision-preview also getting lazy,"gpt-4, gpt-4-vision, gpt4-vision",2024-02-02 14:09:17.449000+00:00,2024-02-05 19:44:27.609000+00:00,2567,7,5,gptvisionpreview also getting lazy hi community quick question since released new gptturbo model gptpreview solves laziness problem wondering gptvision also facing problem using gptvisionpreview chat application suddenly sometimes didnt follow instruction changed prompt multiple time worked duration stopped following instruction,12,12
606874,"Using LLaVA like GPTs, how to make customized VLM with open sourced model?","chatgpt, gpt-4",2024-01-30 01:32:27.175000+00:00,2024-02-05 01:45:11.661000+00:00,1802,9,3,using llava like gpts make customized vlm open sourced model hi want use llava long prompt token using gpts long prompt work well want replace llava open source vlm model however cannot find way give long prompt good idea,12,12
607276,Assistant api using too much tokens,assistants-api,2024-01-30 09:31:41.728000+00:00,2024-01-30 09:31:41.823000+00:00,951,1,1,assistant using much token assistant using much cant figure assistant deal client insurance company task simply answer question russian language work gptpreview retrieval function system prompt weight toke according tokenizer httpsplatformopenaicomtokenizer whole txt document sale script weight around token simply copy paste text problem us token simple question requires sentence document answer retrieved message short sentence weight token bellow example simple question see found mentioning document user на какой срок взять страховку если я снимаю жилье и не знаю как долго там буду жить assistant answer если вы снимаете жилье и не уверены на какой срок там останетесь наша страховая компания предлагает гибкий вариант страхования вы можете застраховать квартиру как на месяц так и на весь год вперед такая система подписки позволяет вам не беспокоиться о сроках и при необходимости продлевать страховку ежемесячно хотели бы вы узнать больше о процессе оформления или перейти к выбору подходящего пакета страхования retrieved information document наша подписка ежемесячная и вы можете застраховать квартиру как на месяц так и на весь год вперед checked log find going hood cause much usage bellow log last run step object list data id step_ubgicxgrmpwdnegucbfiu object threadrunstep created_at run_id run_cvruhyqdtrwxhtsxvhdzpyw assistant_id asst_lmqld thread_id thread_rzib type message_creation status in_progress cancelled_at null completed_at null expires_at failed_at null last_error null step_details type message_creation message_creation message_id msg_dwcgjtdrflovqiuuvk usage null id step_fxcjpcrbymotfsgjspbcj object threadrunstep created_at run_id run_cvruhyqdtrwxhtsxvhdzpyw assistant_id asst_lmqldnx thread_id thread_rzib type tool_calls status completed cancelled_at null completed_at expires_at failed_at null last_error null step_details type tool_calls tool_calls id call_zjjhwiqsscaknepvksvvd type retrieval retrieval usage prompt_tokens completion_tokens total_tokens first_id step_ubgicxgrmpwdnegucbfiu last_id step_fxcjpcrbymotfsgjspbcj has_more false id run_cvruhyqdtrwxhtsxvhdzpyw object threadrun created_at assistant_id asst_lm thread_id thread_rz status completed started_at expires_at null cancelled_at null failed_at null completed_at last_error null model gptturbopreview instruction act insurance agent russian insurance company dealing user left process buying apartment insurance answering question user receives message привет ты не закончил оформление страховки у тебя есть какието вопросы task persuade user return process purchase answering question using provided sale script document follow guidelinesn reference fully online insurance agency physical office product available onlinen address client formally вы tone voice shouldnt official fraternaln prioritize word цена стоимость средства деньгиn use quotation marksn maintain silence politics religion disability race ethnicity sexual preference stereotypesn user showing dissatisfaction price second time even negotiation chosen risk chosen amount field provide promo code link webpagen focus positive case avoiding psychological pressuren simplify language minimizing abbreviation asterisk bracket jargonn dont use slang communicate user unless user use first n mimic tone voice sale script provided documentsn prefer result process providing forwardlooking related instructionsn communicate humour inclusivity dont joke usn end message one follow question needed n dont use list special symbol communicationndont embed link text simply paste themn user show intent buying asks next step showing intent leaving provide user link nyour task use retrieval tool answer user question according information received documentnyou receive personal data perform action simply navigate user web page nyou cant perform action user want execute action like buying chousing risk navigate webpagenif user complains something working want contact support team provide numberndo create link document chunk text never mention document answer ndont embed link text format link simply paste text nnyou execute retrieval function every question receive retrieve information related user question use information provided doc txt format sale script base answer encounter problem using code interpreter try second timen format information provided file answer would short straight point longer sentence answer well formatted paragraph line splitter nкороткий полезный ответ на русскомn tool type retrieval file_ids filenb metadata usage prompt_tokens completion_tokens total_tokens deleted info log sensitive info see log first run step prompt_tokens completion_tokens next step number prompt token increased completed ststus one message log run step following information object list data id step_ubgicxgrmpwdnegucbfiu object threadrunstep created_at run_id run_cvruhyqdtrwxhtsxvhdzpyw assistant_id asst_lmql thread_id thread_rz type message_creation status completed cancelled_at null completed_at expires_at null failed_at null last_error null step_details type message_creation message_creation message_id msg_dwcgjtdrflovqiuuvk usage prompt_tokens completion_tokens total_tokens id step_fxcjpcrbymotfsgjspbcj object threadrunstep created_at run_id run_cvruhyqdtrwxhtsxvhdzpyw assistant_id asst_lmqldnx thread_id thread_rzib type tool_calls status completed cancelled_at null completed_at expires_at null failed_at null last_error null step_details type tool_calls tool_calls id call_zjjhwiqsscaknepvksvvd type retrieval retrieval usage prompt_tokens completion_tokens total_tokens first_id step_ubgicxgrmpwdnegucbfiu last_id step_fxcjpcrbymotfsgjspbcj has_more false question see token consist lower number token problem even pasted whole document text system prompt user question would get something around token,12,12
605315,New gpt-4-turbo-preview saying it can't help on complex prompt,"gpt-4, api, gpt-4-turbo",2024-01-28 23:49:11.041000+00:00,2024-01-29 19:47:19.552000+00:00,2574,8,5,new gptturbopreview saying cant help complex prompt hey first post please bear long amp complex prompt involves aggregating multiple text source generating new writing based aggregation loosely prompt specifies format tone instruction source content outline one step multistep process step system user instruction comprise around token gptpreview handle fine gptpreview responds sorry cant assist request bit ironic since think supposed combat laziness usually give need around token response anyone seeing similar issue note cant post exact prompt due privacy issue company trying reproduce similar yet able temperature doesnt seem help usual tempt prompt info relevant,12,12
597375,Beginner question on Input Tokens,gpt-35-turbo,2024-01-22 19:27:09.406000+00:00,2024-01-22 20:05:40.431000+00:00,422,3,2,beginner question input token hi currently experimenting assistant using gptturbo added pdfs mb total started asking simple question input token count roof like k input token scotch whisky irish whiskey output way longer token missing something thank,12,12
578844,Inconsistent results with identical prompts,"chatgpt, api",2024-01-09 00:02:40.082000+00:00,2024-01-11 10:43:52.338000+00:00,852,5,4,inconsistent result identical prompt hi newbie please bear wrote python script asks chatgtp address residential commercial area bulgaria got back answer saying either commercial residential na meaning couldnt confirm either commercial residential upon running address day later gave different result mostly saying address unknown category prompt улица васил левски а велико търново bulgaria residential commercial area answer commercial residential summary prompt web interface always get consistent result adjust temperature need adjust prompt thank,12,12
495209,GPTs not much better than using GPT directly?,"gpt-4, assistants, prompt, tp-1",2023-11-11 14:46:15.220000+00:00,2024-01-05 00:46:32.492000+00:00,11246,58,5,gpts much better using directly anyone else succeeded creating variant performs task effectively using directly experience quite frustrating honest despite requesting short concise response attempting narrow focus assistant doesnt seem comply also appears interact assistant deviate expected behavior additionally fails maintain consistent personality,12,12
550872,GPT-3.5-Turbo - Unable to prompt engineer Fine-tuned model,fine-tuning,2023-12-09 08:53:56.139000+00:00,2023-12-09 09:01:52.066000+00:00,799,2,2,gptturbo unable prompt engineer finetuned model finetuned gptturbo conversation dataset collection restaurant reservation conversation used default setting fine tuning want expand capability model ask caller email id ending conversation available dataset conversation tried changing prompt matter prompt use model responds way conversation flow dataset address issue fine tuning cause model inflexible,12,12
449303,Longer GPT 3.5-turbo Output,"api, gpt-35-turbo",2023-10-24 09:31:43.208000+00:00,2023-12-08 13:19:36.669000+00:00,4294,24,4,longer turbo output hi using gptturbok want summarise content content k token want output least k token response get around token range increase response size tried different prompt mentioning use specific number word token didnt work someone please help thanks advance,12,12
517267,Gpt-4-1106-preview behaving ludicrous in response to simple prompt,gpt-4,2023-11-21 13:32:02.183000+00:00,2023-12-04 23:09:06.307000+00:00,858,6,4,gptpreview behaving ludicrous response simple prompt hi get back lang john lang native lang whats mother tongue john response prompt function calling wrong matter finetune prompt responds like btw model handle way supposed thanks prompt kb system task ask user native language avoid greeting user user name john function name update_user_lang description update user lang column database parameter type object property lang type string description language native user eg russian spanish required lang,12,12
472408,Gpt-3.5-turbo-0613 Sometimes adds a period when explicitly stating it should not,chatgpt,2023-11-05 18:07:16.901000+00:00,2023-11-06 00:24:15.428000+00:00,834,10,4,gptturbo sometimes add period explicitly stating here prompt read statement respond phrase overarching category overarching category encapsulates main theme discussed ensure category general neutral example statement exercise routine mental wellbeing respond health wellness terminate response endofsentence punctuation period question mark insert statement insert data prompt typically anywhere statement looking summarize according instruction work overall last sentence instruction always followed tried wording many different way know could simply check period end remove something learn would help prompt writing general would great assistance would appreciated,12,12
410487,Inconsistent Outputs Between GPT-3.5 API and ChatGPT Even After Adjusting Temperature,"chatgpt, api, gpt-35-turbo",2023-10-03 08:52:23.260000+00:00,2023-12-18 09:41:55.155000+00:00,2766,5,3,inconsistent output even adjusting temperature hello encountering distinct difference response quality despite utilizing detailed system message formatting ensuring thorough response here shortened example system message helpful assistant provides detailed comprehensive response without missing important detail prioritize readability structuring information section using header bullet point italic bold text emphasis ensure enclose command code example markdown code block distinguish regular text avoid using large header start response experimented temperature setting ranging observed varied result yet none parallel consistency structure seen discrepancy output even adjusting temperature better align output quality structure thank guidance insight,12,12
409621,GPT-3.5-Turbo returning few-shot prompts back as output,"gpt-4, gpt-35-turbo",2023-10-02 20:47:38.719000+00:00,2023-12-20 11:04:03.576000+00:00,1115,3,3,gptturbo returning fewshot prompt back output trying get gptturbo return analysis information provided prompt look like giving model persona ie xyz abc ask ask ask input data example example input input data example output however whenever llm return answer basically example output rehashed prompt style causing potentially length prompt technique avoid,12,12
380441,Different results from ChatGPT and API,"chatgpt, api, gpt-35-turbo",2023-09-18 21:47:16.968000+00:00,2023-12-18 08:58:07.760000+00:00,2215,10,4,different result hi using gptturbo k following prompt categorize category fyi todo question unknown respond provided category whats google pagerank correctly identifies question responds fyi idea,12,12
326743,GPT-4 vs GPT-4-32k Performance for < 8k Token Prompts,"gpt-4, api",2023-08-21 21:20:18.688000+00:00,2023-08-22 00:22:48.881000+00:00,4202,2,2,v gptk performance anyone tested cognition v gptk prompt less token weird would use gptk prompt short enough fit twice cheap fun science,12,12
315245,Prompt_tokens vs tiktoken.encoding_for_model().encode(),"gpt-35-turbo, token",2023-08-03 12:01:31.975000+00:00,2023-08-03 13:25:01.210000+00:00,4863,5,3,prompt_tokens v tiktokenencoding_for_modelencode hi see mismatch token counting import tiktoken print tiktokenencoding_for_modelgptturboencodesalute lt token import openaiapi_key ltltredactedgtgt response openaichatcompletioncreate modelgptturbo message role system content salute printresponse id ltltredactedgtgt object chatcompletion created model gptturbo choice index message role assistant content hello assist today finish_reason stop usage prompt_tokens lt token completion_tokens total_tokens difference tokenizers nr token prompt_tokenss nr token v token actually calculated,12,12
304627,Does gpt-3.5-16k instruction following ability decrease as the system prompt gets larger?,gpt-35-turbo,2023-07-20 03:46:30.832000+00:00,2023-12-14 20:21:26.334000+00:00,1278,5,5,gptk instruction following ability decrease system prompt get larger gptk ignoring much prompt provide large chunk context system prompt,12,12
280487,GPT-3.5-turbo VS GPT-3.5-turbo-16k,chatgpt,2023-06-27 12:31:25.492000+00:00,2024-02-06 19:54:11.284000+00:00,15463,30,5,gptturbo v gptturbok hi experiencing result difference gtpturbo new gptturbok k version return always better response old one expected case doesnt return result asking quastion context embeddigns parameter gptturbo return result even accurate quite good k version dont beginning thought amount data contex k version put much context prompt though maybe much noise used exact number token input output max_tokens behaviour difference,12,12
285868,Why output from gpt-35-turbo is so bad and what prompt I can use to fine-tune it?,api,2023-07-03 07:14:05.117000+00:00,2023-07-07 07:48:56.299000+00:00,1699,11,5,output gptturbo bad prompt use finetune following prompt bot answer one word would summarize context bellowcontextmy flight leaving delayed causing change next flight however got anchorage original flight hadnt left yet wouldnt allow instead hour flight direct anchorage honolulu travel chicago chicago honolulu making arrive hour later extra hour flying return gptturbo n return inconvenientnnprintflight_delayedltim_sepgt return textdavinci frustration output gptturbo bad prompt use finetune,12,12
266264,Gpt-3.5-turbo-16k Maximum Response Length,api,2023-06-15 22:15:09.810000+00:00,2023-12-13 16:41:02.506000+00:00,34406,34,5,gptturbok maximum response length could someone provide prompt generate longest gptturbok response possible response receiving approx token matter use prompt even playground select chat beta gptturbok maximum length slider go,12,12
273908,GPT-3.5-turbo-0613 Prompt being partially ignored?,chatgpt,2023-06-21 16:19:10.005000+00:00,2023-12-16 13:37:06.724000+00:00,1586,4,3,gptturbo prompt partially ignored hey currently developing chat bot answer question based personal doc issue asking use markdown ignore completely older gptturbo didnt ever respond markdown newer one wont anything put anyone success prompt use change,12,12
265783,How can I generate a prompt that ChatGPT respects and doesn't hallucinate?,"chatgpt, api",2023-06-15 14:00:40.228000+00:00,2023-12-19 13:51:26.714000+00:00,2628,3,3,generate prompt respect doesnt hallucinate use case consuming working gptturbok model objective respond specific question using dataset loaded beforehand however seems like model doesnt always understand prompt either state doesnt recent information dataset doesnt contain requested information generate prompt consistently prompt gptturbok model query information certain topic thanks community,12,12
216748,Prompts for high school maths,"chatgpt, api",2023-05-18 13:05:18.528000+00:00,2023-05-18 13:59:32.678000+00:00,860,2,2,prompt high school math trying find prompt solve high school math let take first degree equation prompt please check following first degree equation resolution tell step correct wrong x gt x gt x following model return wrong result gptturbo textdavinci textdavinci however consistently correct question use achieve result checked call saw using model textdavincirendersha dont access,12,12
203346,Negative prompts for text generation,gpt-35-turbo,2023-05-11 16:25:36.973000+00:00,2023-12-21 08:24:20.796000+00:00,7869,5,3,negative prompt text generation hi want use gptturbo text generation list word dont want use passed argument prompt many different way including list word exclude however output always contains word also tried different temperature seems model cannot avoid using common wordsadjectives negative prompt text generation workaround help would much appreciated thank advance,12,12
183108,How to make GPT 3.5 to be a bit smarter in math?,prompting,2023-04-28 18:34:43.046000+00:00,2023-04-29 20:03:14.890000+00:00,5711,5,4,make bit smarter math trying make application using gptturbo seems cant simple math properly here example demonstration using webinterface prompt information voltage range v v b voltage range v v information please answer one provide v voltage b please think stepbystep response neither b provide v voltage directly within given voltage range however different way obtain v voltage using range one way obtain v voltage using given voltage range use voltage regulator voltage regulator electronic component provide stable output voltage regardless change input voltage current change prompt make smarter math,12,12
180367,Question about system messages and tokens,prompting,2023-04-27 04:20:00.708000+00:00,2023-04-27 05:49:51.240000+00:00,2933,2,2,question system message token system message let say something like message role gt system content gt advance following characteristic role gt user content gt user input following variable input_one input_two take input consideration right way priming instruction variable included system message user message simulating something user would said need phrased user perspective sort like making user say something user actually make first input lastly token let say system user message us token youre using gptturbo token limit would response output word token us initially prime need factored initial response,12,12
40822,Problem getting the same results from a request done with postman and from playground,prompting,2023-01-19 12:49:20.929000+00:00,2023-01-19 12:59:56.678000+00:00,497,2,2,problem getting result request done postman playground dear community tested gp model help extract name email phone number given text crazy well model handle task run problem model make random email phone number sent back valid result number look fake like others look like real number false way leverage power model make stuff tried like different prompt iteration run lof experiment without luck maybe someone idea help would greatly appreciated regard patrik,12,12
13951,Understanding indicator strings,prompting,2021-12-20 22:45:16.071000+00:00,2024-02-06 20:24:07.934000+00:00,447,2,2,understanding indicator string used cli tool format data part output reminding prompt end indicator string model start generating completion rather continuing prompt mean python call result openaicompletioncreate include end prompt parameter example instead saying result openaicompletioncreate modelmy_model_number prompthow thing instead put prompthow thing,12,12
