Post ID,Title,Tags,Created At,Last Activity,Views,Replies,Participants,Lemmatized Post,Topic,Merged_Topic
413972,How to get multiple labels for text with confidence in tuned model?,chatgpt,2023-10-04 19:46:12.713000+00:00,2023-10-05 12:16:05.175000+00:00,2393,26,5,get multiple label text confidence tuned model hi tuning model text classification textlabel force model return label confidence score regular chat show relevant label provided text trained model match text one label,7,8
397301,Problem having in Fine tuning model not giving accurate answers,"fine-tuning, fine-tuning-problems",2023-09-26 10:24:31.240000+00:00,2023-09-26 10:24:31.306000+00:00,604,1,1,problem fine tuning model giving accurate answer finetuning model turbo use case jake going usa give information model ask jake going respond usa time giving usa without prefix suffix give example training file sometimes giving prefix suffix training file like message role system content assistant give person prefix suffix location prefix suffix role user content sheldon texas sheldon role assistant content sheldon texas name prefix suffix location prefix suffix system content message improved give example,7,8
22496,Need Help - Is there a limit to number of fine-tuned models?,prompting,2022-11-02 14:25:08.615000+00:00,2023-12-18 10:39:33.478000+00:00,2820,7,5,need help limit number finetuned model hi need help anyone know limit number finetuned model one create found article online finetuning free using data free shreyzmax medium state limit one finetune model per month isnt official source couldnt seem find documentation hence reaching anyone assist information important piece application building id really appreciate anyone help thanks,7,8
315959,"Fine tune problem, multiple value for prompting",davinci,2023-08-04 11:43:02.083000+00:00,2023-08-05 10:43:45.523000+00:00,571,3,3,fine tune problem multiple value prompting train using curie model k data somehow result dont make sense even tried use train data result even correct sample data use prompt gtcompletion n prompt gtcompletion n prompt gtcompletion n wonder model think one value instead multiple value consist different value output dont make sense make think input value wrongly came ask help whats wrong prompt even try input train data give correct value,7,8
93176,Fine-tuned davinci - messed up completion,prompting,2023-03-10 18:09:55.767000+00:00,2023-07-11 17:10:13.879000+00:00,694,2,2,finetuned davinci messed completion hi finetuned davinci model specific data testing purpose started example hoping perfect response slightly different response available default davinci hoping data would complement davinci however completely messed response following response default davinci finetuned davinci default davinci model response prompt differentiated topic edtech startup teaching machine learning engineering course completion robotics designing developing autonomous agent natural language processing building intelligent chatbot computer vision enhancing image recognition deep learning building neural network response finetuned davinci prompt idcmplsasaykhtxnkmwwmkqxqtffogrzfaobjecttext_completioncreatedmodeldavinciftpersonalproductgptamchoicestext product opportunity edtech startup machine learning product opportunity edtech startup machine learning product opportunity edtech startup machine learning product opportunity edtech startup machine learning product opportunity edtech startup machine learning product opportunity edtech startup machine learning product opportunity edtech startup learningindexlogprobsnullfinish_reasonlengthusageprompt_tokenscompletion_tokenstotal_tokens tried play ground gave similar messedup response later response crashed image kb help appreciated trying generate prompt response element data feed discovered user review user feedback social channel,7,8
267702,"Training Data, Context Data, Query Data - Difference and Token Limitations",davinci,2023-06-16 16:48:07.404000+00:00,2023-07-03 17:03:39.155000+00:00,1197,2,2,training data context data query data difference token limitation hello everyone currently working finetuning model bit confused distinction training data context data query data respective token limitation let explain substantial amount domainspecific data want use finetuning model help model understand specific rule intricacy domain model finetuned applied specific project need understand context project trained familiarizing project context model able answer query based context following key domain rule trained unsure whether difference finetuning data context data token limitation question applies token limitation query would greatly appreciate help matter causing significant confusion thank much best regard,7,8
274720,Prompts design and fine tune model output,api,2023-06-22 08:50:47.882000+00:00,2023-06-29 12:58:37.474000+00:00,631,3,2,prompt design fine tune model output recently fine tuned llm model large set prompt test fine tune model performing worst even getting correct answer resolve issue,7,8
208507,Fine tune model auto complete label not from train list - how to stop this?,gpt-4,2023-05-14 13:08:10.807000+00:00,2023-12-20 12:53:47.881000+00:00,1350,11,4,fine tune model auto complete label train list stop hello created several fine tune model ada curie run test data classification string result receive option training set description contains correct label expend even temperature example category train wage fine tune model return wage amp overtime omnipresent group limited wage amp overtime make model return value closed list training set,7,8
213223,Ada model fined tuned for classification hets delusional when fed with thousands of records,"fine-tuning, classification",2023-05-16 18:36:44.772000+00:00,2023-05-23 23:06:16.929000+00:00,1010,8,3,ada model fined tuned classification hets delusional fed thousand record hi fine tuned ada model classification around class prompt end pattern nnnn response end pattern work really great noticed get delusional greater amount prompt row like hundred setting temperature helped first ran k record started give false result false result understand class returned prompt different wrong ran queue n thousand record result get feed separately model parameter feel like model get saturated way fed many example lekeage token would appreciate clue direction reason step take improve result,7,8
224139,Fine tune model - choosing test completion from a closed list not in the training set,api,2023-05-23 07:02:15.963000+00:00,2023-05-23 07:02:16.036000+00:00,282,1,1,fine tune model choosing test completion closed list training set hello trained fine tune model ada payer closed list completion test different payer list ask choose gl expense account closed list related trained data similar group different name purpose learn content train test choose different name closed list tried far option test prompt nothing seem work far,7,8
198170,Advice needed for JEL code prediction fine-tuning task,fine-tuning,2023-05-08 17:50:13.136000+00:00,2023-05-09 06:37:47.795000+00:00,707,3,2,advice needed jel code prediction finetuning task hi currently working project trying predict jel code journal economic literature classification code based list keywords using openais language model finetuning specifically babbage carl davinci however noticed result model vary significantly surprising result davinci worst performer seeking advice design prompt associated completion optimize performance language model considering two possible prompt format would like know one would suitable task prompt format keyword australian dollar keyword common currency keyword monetary policy keyword new zealand prompt format keywords dsge model bayesian estimation timevarying risk premia monetary policy result anyone advice prompt format would effective jel code prediction would greatly appreciate additionally anyone resource could help better understand study finetuning language model type task would helpful thank advance help,7,8
180815,Fine tune model with dataset of questions and answers,prompting,2023-04-27 11:21:41.099000+00:00,2023-04-27 11:21:41.167000+00:00,359,1,1,fine tune model dataset question answer way make answer dataset otherwise answer dont know want model answer data set learned,7,8
177556,Fine tuned model cannot do basic max min,prompting,2023-04-25 14:04:36.771000+00:00,2023-04-26 00:51:32.154000+00:00,397,2,2,fine tuned model cannot basic max min fine tuned ada model example resembling prompt price apple iphone pro gb carrier condition gooddevice date may nnnncompletion gb gooddevice n prompt price apple iphone pro gb carrier condition gooddevice date may nnnncompletion gb gooddevice n prompt price apple iphone pro max gb carrier condition gooddevice date may nnnncompletion gb gooddevice n prompt price apple iphone pro max gb carrier verizon condition gooddevice date may nnnncompletion verizon gb gooddevice n get one fine tuned value prompt like price apple iphone pro max gb condition gooddevice however looking data fine tuned interpreted complex analysis however model cannot even return minimum maximum value prompt minimum price apple iphone pro max gb condition gooddevice maximum price apple iphone pro max gb condition gooddevice though fine tuning turn understanding token fine tuned example would expect would identify token form response using token independently actually ad prompt completion analysis min max diff delta,7,8
169977,SQL generating by model based on user's query,prompting,2023-04-20 08:28:30.881000+00:00,2023-04-20 08:28:30.951000+00:00,501,1,1,sql generating model based user query prompt create prompt modelsuggest best model understand mysql table schema could able create sql based user query,7,8
164802,Why Does Davinci Suddenly Love Daunting,prompting,2023-04-17 20:25:03.719000+00:00,2023-04-18 01:50:59.160000+00:00,414,6,5,davinci suddenly love daunting recently noticed dramatic increase word daunting returned davinci anyone else noticed also odd word concerned observing sudden increase return rate model changed,7,8
157274,Multi class classification with response only from trained classes,prompting,2023-04-13 16:15:55.912000+00:00,2023-04-13 16:59:00.723000+00:00,1291,6,2,multi class classification response trained class hello assign intent sentence eg query conceded player team runs_conceded intent tried giving sentence along intent asked classify new sentence worked perfectly well problem give sentence query memory surprisingly proved expensive started training ada davinci sentence along intent response new sentence way tried replacing intent number token differentiation matches_played matches_won nearly also effect increased training set sentence nearly number validation set response came even horrible nearly sentence also ada davinci restricting intent response pretrained dataset coming intent totally new help wrong thanks,7,8
144641,Fine-tuning with identical prompts - does it make sense?,prompting,2023-04-06 20:42:31.563000+00:00,2023-04-09 14:58:06.843000+00:00,1071,11,3,finetuning identical prompt make sense let say want finetune model generate social medium bios could take best bios different large account certain niche use completion prompt create instagram profile bio finance influencer would x prompt bios different completion useful way finetune model else thanks help edit edited add information regarding way model would used requestprompt finetuned model could series keywords representing person eg generate bio inspired keywords personal finance crypto financial independence would generate bio based top bios finetuned model,7,8
86817,Getting questions from a tabular data,prompting,2023-03-07 08:44:12.315000+00:00,2023-03-27 03:57:52.606000+00:00,2165,8,4,getting question tabular data way get automatic question answer dataset example review rating dataset multiple city expected output send dataset able generate possible prompt completion data return prompt completion pair use prompt completion pair finetuning text davinci model thanks advance,7,8
117050,Train on top of existent GPT-3 model,prompting,2023-03-24 10:11:15.667000+00:00,2023-03-24 10:11:15.736000+00:00,221,1,1,train top existent model hi bank faq usecase finetuned davinci model data usecase scenario follows scenario user enters question regarding bank faq want open saving account bank bot trainedfinetuned data reply back response completion provided result success scenario user enters question regarding bank faq want open demat account bank bot trained similar data reply back response completion provided instead mentioning demat account response still mention saving account basically give exact response scenario result fail scenario user enters question regarding bank faq really annoyed frequent credit card cross selling call please stop bot trainedfinetuned data still reply back completion response finetuned dataset basically scenario bot search gpts existent dataset give response result fail understood scenario want promptresponse dataset trained top existent model bot answer properly scenario,7,8
114074,How to evaluate a completion(QA) model?,prompting,2023-03-22 19:38:12.849000+00:00,2023-03-22 21:19:15.883000+00:00,2480,6,3,evaluate completionqa model hello fine tuned davinci base model using hundred qa pair build customized chatbot model built model return response calling openaicompletioncreate modeldavincifinetuned promptmy_prompt want evaluate model performance compare model performance true value qa pair calculating text similarity calculate accuracyf fine tuned model thank,7,8
94513,Fine-tuned davinci - prompt/completion - terrible responses,prompting,2023-03-11 18:46:58.869000+00:00,2023-12-24 18:49:50.988000+00:00,2530,9,5,finetuned davinci promptcompletion terrible response hello used prompt completion jsonl finetune davinci documentation say wonder problem promptscompletion response terrible ask following question goal add niche data data complement davinci please see question differentiated topic edtech startup teaching machine learning engineering course terrible response topic edtech startup teaching product management course product management edtech startup topic edtech startup teaching product marketing course product marketing edtech startup kept repeating ask question default davinci model provided reasonable answer hoped complement niche data based user review question differentiated topic edtech startup teaching machine learning engineering course response robotics designing developing autonomous agent natural language processing building intelligent chatbot computer vision enhancing image recognition wrong thanks,7,8
101966,How to create prompt and completion for dataset which has numerical and categorical columns,prompting,2023-03-16 08:00:38.531000+00:00,2023-03-16 08:00:38.595000+00:00,379,1,1,create prompt completion dataset numerical categorical column trying fine tune model sale domain dataset numerical categorical column facing difficulty creating prompt completion wrt dataset create prompt completion abovementioned dataset,7,8
21541,Fine tuned model providing worse output,prompting,2022-10-03 22:22:12.223000+00:00,2023-03-07 11:19:41.812000+00:00,2010,7,5,fine tuned model providing worse output trying thing playground used davinci generate short tweet give prompt args stop sequence generate list tweet output default davinci model received tweet expected using finetuned model us davinci base model output pretty terrible receive incorrect number response piece content doesnt really make sense example prompt received awesome site httpgithubcom nice tool httpspnpmbitf xedcom may misunderstanding assumed finetuned model would least good default davinci model seems provide much worse output albeit provided dataset around tweet finetuning provide value give least hundred example training data property default model lost finetuning,7,8
82378,Fine tune model is not trained as expected,prompting,2023-03-03 07:05:03.669000+00:00,2023-12-24 14:07:52.205000+00:00,1199,3,3,fine tune model trained expected fine tune model giving proper result like promt trained fine tune model data used prompt,7,8
71618,Adapting a prompt from ChatGPT to Davinci-03,prompting,2023-02-22 21:46:11.346000+00:00,2023-02-23 17:06:43.403000+00:00,921,7,5,adapting prompt davinci understand use different model quite like response getting anything keep mind writing davinci v,7,8
67584,Generating dataset of prompt-completion pairs for fine-tuning,prompting,2023-02-20 00:23:32.772000+00:00,2023-02-20 00:23:32.847000+00:00,1630,1,1,generating dataset promptcompletion pair finetuning hi tried find answer question couldnt new open trying finetune curie order create chatbot sw team serve like kind helpdesk chatbot read apis documentation understand ill provide model least hundred promptcompletion pair training dataset checked github notebook example olympic game saw processing organizing collected data used model creating synthetic qampa dataset davinciinstructbetav however cant find reference model technique deprecated question available article data efficient available way generate hundredsthousands promptcompletion pair based article use open create synthetic question answer article thanks,7,8
54737,Fine-tuned a davinci model repeats phrases in answers,prompting,2023-02-09 14:53:28.411000+00:00,2023-12-18 09:43:54.817000+00:00,1679,6,5,finetuned davinci model repeat phrase answer hi finetuned davinci model using article website try conversation model keep repeating information answer question like answer phrase phrase phrase keep repeating phrase phrase phrase encounter behaviour like prompt training data data good answer pretty ok repetition kill effect thank,7,8
35886,Fine Tuning text-davinci-003 Models,prompting,2023-01-14 07:08:32.524000+00:00,2024-03-26 14:35:12.838000+00:00,5485,11,5,fine tuning textdavinci model hello recently testing base functionality model see would fit application clear box textdavinci model significantly better every response make chat style project goal tune model set prompt related topic however generate hundred maybe topic hand need robust base model work able successfully train davinci base model window machine difficulty notice responds horribly prompt compared original davinci possible fine tune top textdavinci model designate iin tuning command seems like great deal lost potential somewhat limit ability use application without extensive training almost exactly like want something exactly like small amount information added top remember consistently across interaction seems like would commonly helpful ton application may missing something thanks guidance,7,8
33118,How to ensure completions to be different when generating more (n) completions at the same time,prompting,2023-01-10 16:55:12.407000+00:00,2023-12-20 10:59:07.232000+00:00,973,14,3,ensure completion different generating n completion time tell model generate different quiz question specific topic get tell model generate quiz question specific topic specific amount completion question repeating often want go second way better parse result possible tell model completion different,7,8
21839,Da Vinci Power strikes again,prompting,2022-10-12 16:54:54.999000+00:00,2023-01-17 11:38:01.124000+00:00,888,5,3,da vinci power strike hi amazed difference completion quality da vinci oo model real fan neoj submitted simple node creation prompt available model da vinci cypher dv kb curie cypher cu kb babbage cypher ba kb ada cypher ad kb one shot prompt first da vinci understood property list second able write right cypher query codex could text model offtopic curie like sql babbage like serialization ada lost tanslation love thank pierreemmanuel,7,8
37463,Can fine-tuned models be used in our website for users to use?,prompting,2023-01-16 03:43:49.513000+00:00,2023-01-16 03:43:49.581000+00:00,432,1,1,finetuned model used website user use hey id like create nichespecific product name generator make output valuable specific user id like finetune model specific jargon niche understand done fairly easily using openais general model davinci example wondering allowed use finetuned model frontend site user use thanks,7,8
19877,Fine-Tuning and Prompt Design,prompting,2022-08-02 21:32:41.249000+00:00,2023-12-25 18:59:08.988000+00:00,1199,4,3,finetuning prompt design documentation say clearly finetune model there reason prompt engineering rather surprising prompt design query made context example youre giving model hand seems finetune model example model might able realize kind query youre makingie might able connect query example trained finetuning data last input saw whats difference finetuning prompt ltexample_promptgt completion ltideal_generated_textgt prompt ltexample_promptgt completion ltideal_generated_textgt prompt ltexample_promptgt completion ltideal_generated_textgt prompting ltactual promptgt prompting ltexample_promptgt ltideal_generated_textgt ltexample_promptgt ltideal_generated_textgt ltexample_promptgt ltideal_generated_textgt ltactual_promptgt besides costspeed quality output former case really strictly better latter optimal solution combination two strategy,7,8
24715,Custom label classification,prompting,2022-12-20 02:13:24.049000+00:00,2024-01-03 04:42:05.321000+00:00,1146,6,4,custom label classification input following search wikipedia polaris search wiki german shepherd search lyric portal song categorized fixed number subject unlimited predicate would like able classify subject appropriately known label list also know invalid input entered search frog blue define custom label get associate properly taking cosine similarity getting mixed result way change improve result path thank time,7,8
25474,Parameters for Question & Answers samples,prompting,2022-12-22 04:24:39.150000+00:00,2022-12-23 17:55:26.869000+00:00,748,4,3,parameter question answer sample parameter use epoc batch_size learning rate training model based question answer pair many sample sufficient,7,8
25473,Training Gpt on Seq2Seq model based samples,prompting,2022-12-22 04:23:31.310000+00:00,2022-12-22 04:23:31.379000+00:00,528,1,1,training seqseq model based sample model able learn context sample like seqseq model based sample cant train seqseq input question prompt,7,8
23410,Side-by-side Comparison of davinci 002 and 003,prompting,2022-11-30 17:55:32.869000+00:00,2022-11-30 17:55:32.955000+00:00,765,1,1,sidebyside comparison davinci hi recently added davincitext aipowered editor bundleiq releasing made sidebyside comparison output read comparing gpts davincitext davincitext,7,8
5842,Finetune model on context without using prompt and completion,prompting,2021-07-14 05:54:30.523000+00:00,2023-12-17 17:09:19.151000+00:00,3367,9,5,finetune model context without using prompt completion want finetune model using knowledge base context answer context without sending time dont prompt completion finetune,7,8
21077,How to make the model not use all the elements of a list?,prompting,2022-09-14 11:05:58.640000+00:00,2022-11-20 18:38:44.861000+00:00,463,3,2,make model use element list hi problem use text completion imagine story based listed topic specify prompt use topic however model force use topic instead using certain coherent one ensure model force use theme listed potentially relevant thank help lequentz,7,8
21020,Finetuned Classification providing invalid response as classification,prompting,2022-09-11 19:43:37.222000+00:00,2022-11-08 23:42:12.903000+00:00,899,6,5,finetuned classification providing invalid response classification hey training finetuned classifier k manually classified row data category completion numbered depending prompt category fall problem sometimes completion response mean sure would classify something none completion like really unsure come debugging anything looking missing read documentation using curie engine help screenshot attached believe massively affecting accuracy screenshot kb,7,8
22596,How to train davinci to be person with the name Alex,prompting,2022-11-05 04:34:16.833000+00:00,2022-11-08 11:16:42.640000+00:00,1406,9,4,train davinci person name alex hi trying figure fine tune davinci model person eg answer question like q whats name alex moment answer sarah would also like give model input person alex like age date birth location etc idea proposal thanks cheer tiny,7,8
22460,Do I have to use davinci to get meaningful results?,prompting,2022-11-01 08:39:19.340000+00:00,2022-11-01 17:34:05.090000+00:00,572,4,2,use davinci get meaningful result hi still fumbling around fintech virtual assistant part tool user asked want work additional method saving money retirement adding pension pot successfully used following prompt davinci user asked want spend less money retirement add additional fund retirement pot choice option reduce essential expense reduce goal generate additional income use property include expected windfall user say free equity option mean get response use property correct work parttime give generate additional income include inheritance give include expected windfall spend less money give user meant say reduce essential expense davinci work beautifully give response work easily without asking user utter specific phrase perfect use model davinci get completely different incorrect result dont mind using davinci except slow user start repeating answer think havent heard either speed davincis turnaround else phrase prompt get meaningful response one faster model even possible course thanks much,7,8
22080,Quick Question - Number of GPT-3 Fine-Tuned Models?,prompting,2022-10-19 20:07:14.574000+00:00,2022-10-21 14:05:56.721000+00:00,681,3,2,quick question number finetuned model hi simple question able create multiple finetuned model single account limitation number able create creating application would like custom finetuned model user doable scalable thanks advance help,7,8
21862,Why the fine tune model got the worse result,prompting,2022-10-13 14:05:04.130000+00:00,2024-02-06 21:08:23.247000+00:00,267,2,2,fine tune model got worse result fine tuned davinci model got worse resultthe fine tuned model seems dont ability basic model provide result follow please someone provide suggestion issue please list five blog topic following topic topichow seo textdavinci seo website seo blog seo online store seo social medium seo mobile app fine tune model seo seo seo seo seo seo seo seo seo seo seo please list five blog topic following topic topichow seo seo seo topic seo topic seo topic seo topic seo seo seo seo,7,8
21402,"How to train OpeAI with only 1 column, not 2 columns (prompt, response)",prompting,2022-09-28 15:36:56.649000+00:00,2022-09-29 15:23:11.041000+00:00,550,2,2,train opeai column column prompt response hi guru trained j b using column column prompt response called knowledge feeding j b finetuned model work perfectly want experiment thing see prompt response mandatory workaround solution thanks advance regard hamsa,7,8
21125,Should prompts be unique for fine-tuning?,prompting,2022-09-16 11:45:42.644000+00:00,2023-12-25 18:59:38.225000+00:00,1691,10,5,prompt unique finetuning created finetuned davinci model promptcompletion pair based synthetic data created using davinci model however find quality output worse finetuned model regular davinci model lot duplicate prompt promptcompletion pair duplicate completion different prompt different completion would causing perform worse,7,8
20197,Implementing end user rate limits,prompting,2022-08-14 11:26:40.135000+00:00,2022-08-14 11:43:41.450000+00:00,599,2,2,implementing end user rate limit see requirement implement enduser rate limit request per minute nontechnical founder enduser rate limit implemented something code app something thats set within view code,7,8
19387,Deep Thought found the answer and Davinci has the q,prompting,2022-07-15 08:20:30.120000+00:00,2022-07-18 08:53:27.955000+00:00,659,3,2,deep thought found answer davinci q screen shot kb bad time run token,7,8
19354,Health Q&A dataset,prompting,2022-07-14 04:03:37.461000+00:00,2022-07-15 08:02:36.425000+00:00,630,3,2,health qa dataset hi thinking using fine tuning create model answer simple health knowledge cant collect enough qampa datasets someone recommended site available datasets please let know thanks,7,8
19313,Interpreting fine-tuning run summary,prompting,2022-07-12 15:20:38.630000+00:00,2022-07-14 22:07:32.372000+00:00,645,9,4,interpreting finetuning run summary finetuning multiclass classification model class received following run summary screen shot kb demonstrated classificationaccuracy metric attempted verify iterating validation data manually classifying prompt however predicted response matched actual response time anyone feedback resolve issue run summary classificationaccuracy metric high compared observed metric,7,8
18551,Fine Tune DaVinci With 002 Instruct Prompts,prompting,2022-06-05 16:27:52.129000+00:00,2023-12-25 18:59:55.612000+00:00,2028,7,4,fine tune davinci instruct prompt hi yesterday trained davinci model sample quick test refine output getting davinci prompt pretty good hoping get closer perfect input prompt much geared towards davinci instruct capability model would smart enough break instruction context provided write meaningful text disappointed model output training clearly couldnt handle davinci instruct prompt returned wacky gibberish suitable production barking wrong tree trying finetune davinci prompt capable handled model take time increase sample size gt waste time offset,7,8
18410,Searching for help with fine tuned results,prompting,2022-05-26 13:44:24.852000+00:00,2022-05-27 09:05:35.409000+00:00,472,3,2,searching help fine tuned result hello everyone recently fine tuned couple model used weight bias addon visualize fine tune problem recognizable step th fine tune dataset must sort iteration process dont knwo anyone help explain loss kb accuracy kb,7,8
18417,Expert models and fine-tuning,prompting,2022-05-27 06:04:08.215000+00:00,2023-12-25 19:02:23.457000+00:00,614,2,2,expert model finetuning doc finetuning suggested add completion empty prompt build knowledge domain wondering would help increase quality also fine tuning promptcompletion example eg training categorising something also provide extra background knowledge completion would better prompt completion completiononly knowledge would confuse thing,7,8
16507,Remove fine tuning?,prompting,2022-04-05 17:05:57.130000+00:00,2022-04-05 17:35:26.104000+00:00,412,3,2,remove fine tuning fine tuning working remove carl,7,8
16322,Get davinci to answer with fewer sentences,prompting,2022-03-29 10:26:27.707000+00:00,2022-03-30 11:00:57.106000+00:00,927,7,2,get davinci answer fewer sentence use textdavinci chrome extension generate response youtube comment channel owner love davincis highly contextual answer longwinded useful case would like davinci answer concise manner unsure design prompt since every youtube channel different topic cant really provide example prompt tried adding username answer concise sentence without example didnt seem effect idea,7,8
16326,Fine tuned perplexity,prompting,2022-03-29 11:38:47.684000+00:00,2024-02-06 21:25:54.253000+00:00,772,2,2,fine tuned perplexity hello everyone fine tuned model diagnouse diabetes work quite well wanted compare curiebase model using accuracy prediction perplexity easy way get curie perplexity cant wrap head around,7,8
15983,Measuring accuracy and precision,prompting,2022-03-15 12:31:37.147000+00:00,2022-03-23 12:22:07.772000+00:00,2479,2,2,measuring accuracy precision hello community fine tuned model answer short webmd query chatbot style academic purposses want evaluate model perfomace using least quantitative metric accuracy percision even possible language model searched lot rally find solution calculate accuracy language model outputted sentence might correct lot diffrent way long core statement correct idea article,7,8
14371,Fine-tune Classification Model with Metadata?,prompting,2022-01-06 18:11:08.953000+00:00,2022-01-06 21:56:41.770000+00:00,1790,3,3,finetune classification model metadata constructing example finetune classification model model worked great far standard prompt label data form however thinking improvement curious metadata actually used reference classification given metadata property optional alter search behavior instead arbitrary data choose return alongside document response setting return_metadata parameter true seems ambiguous metadata considered generates completion routed parallel model thanks,7,8
14194,Fallback result if classification not clear,prompting,2021-12-30 22:04:09.040000+00:00,2021-12-31 08:54:23.338000+00:00,413,4,2,fallback result classification clear using custom fine tuned ada model classification wondering way add fallback classification result none classification label return clear result example use prompt differs training data set label return wrong classification prompt case return classification label like unknown,7,8
13478,How can we do next word prediction using GPT-3? Need help! >_<,prompting,2021-12-07 07:03:40.488000+00:00,2024-01-03 23:35:33.650000+00:00,823,4,3,next word prediction using need help _after working several prompt still unable teach model predict next word correctlykindly help thank advance,7,8
