Post ID,Title,Tags,Created At,Last Activity,Views,Replies,Participants,Lemmatized Post,Topic,Merged_Topic
625825,Completions API response always considerably shorter than ChatGPT response,api,2024-02-14 10:26:32.223000+00:00,2024-03-30 19:28:16.274000+00:00,1533,5,3,completion response always considerably shorter response hard time getting completion return detailed response tried specifically asking number word asking paragraph per section said variation requesting verbose response lot detail informative every single time come back response around character copy paste exact prompt chat dot dot com generate response typically twice size response got back completion tried using gptturbo gptturbo model request nothing seems make give back larger response core request send model variable based dropdown transcript prompt anything request could causing poor response size model documentgetelementbyidgptmodelvalue max_tokens temperature top_p frequency_penalty presence_penalty message role user content transcription,15,14
577565,Taking too long to respond,"chatgpt, gpt-35-turbo",2024-01-01 12:20:36.886000+00:00,2024-01-01 13:30:44.582000+00:00,2902,4,2,taking long respond hey using turbo using assistant application know take sometime process request longer system prompt message user message consists reply faster containing sentence take long like minute longer issue latency shorter system prompt dont think help response faster user message shorter max token also set,15,14
127901,"In chatgpt, why can't i change response models after chat has started",prompting,2023-03-29 21:16:46.380000+00:00,2024-02-06 19:48:23.681000+00:00,24183,16,5,cant change response model chat started asked question thread asked wanted continue downgrade would like continue thread cannot go back without starting fully new chat losing history way,15,14
496662,My plus plan GPT4 got a new UI where I cant access history and custom instructions?,gpt-4,2023-11-12 08:24:17.321000+00:00,2023-11-12 14:11:38.876000+00:00,1182,5,3,plus plan got new ui cant access history custom instruction hell come improvement result degradation thanks chat history left side gear icon cant even access plan stop subscription highjacked,15,14
486465,ChatGPT can't check the list of Events in my Calendar,chatgpt,2023-11-09 06:03:21.236000+00:00,2023-11-09 06:03:21.295000+00:00,393,1,1,cant check list event calendar trying figure make able check calendar create event seems stuck checking list event calendar see attached idea fix screenshot kb screenshot kb,15,14
461065,Prompts don't work at all anymore after activating plugins feature,"chatgpt, gpt-4",2023-10-30 20:35:59.347000+00:00,2023-12-13 18:15:51.221000+00:00,2458,5,4,prompt dont work anymore activating plugins feature plus since available using v ever since since activating plugin searching pdfs last week time doesnt respond prompt anymore initiating new chat hitting enter prompt vanishes nothing happens textcursor indicator nothing reload website several time successfully initiate new chat chat initiated however behaves normally course deactivated pdf plugin even deactivated plugins feature altogether problem stuck account cant initiate new chat time happens across device browser isnt cookie issue still deleted cooky cache many device sure app phone working normally tldr problem go website enter prompt hit send nothing happens reload website retry time finally initiate new chat anyone solution,15,14
428435,Set a time to get a response from AI,"chatgpt, bug, bard",2023-10-12 10:10:09.574000+00:00,2023-10-12 10:10:09.633000+00:00,606,1,1,set time get response use prompt bard wait loop command sometime give response second sometimes say something went wrong sorry bard still experimental work sometimes exact prompt image kb helpful assistant instruction clear wait second responding second delay respond hi add additional text note tested multiple time bard worked always test,15,14
415647,ChatGPT not accessing Bing (When Enabled),gpt-4,2023-10-05 15:00:50.974000+00:00,2023-10-05 15:00:51.050000+00:00,771,1,1,accessing bing enabled see chat prompting correct perhaps httpschatopenaicomsharebebfcdbfda,15,14
184942,"On chat screen, get spinning wheel and nothing else",prompting,2023-04-29 22:56:34.644000+00:00,2023-09-23 12:05:37.075000+00:00,6870,21,5,chat screen get spinning wheel nothing else strange issue happening laptop main computer chatopenaicom screen template come chat history model description spinning wheel see attachment spinning wheel _ kb tried restarting browser restarting computer clearing browser history nothing seems work happens chrome edge laptop identical screen idea,15,14
268919,Is 'regenerate response' a clean slate or does it take into account that it's a regeneration?,gpt4,2023-06-17 20:03:11.135000+00:00,2023-06-18 08:28:11.574000+00:00,3441,3,3,regenerate response clean slate take account regeneration trying gauge variance prompt set data limited msgh limit regenerate response seems way around limitation protocol far clear chat entirely dont know regenerating equivalent official word pathway equivalent,15,14
250871,Chat completion incorrect responses,api,2023-06-05 01:19:43.857000+00:00,2023-12-18 10:11:05.853000+00:00,752,3,3,chat completion incorrect response hello creating chatbot focus specific topic assist user however necessary request information user name surname age email address created simple generates completion sometimes take system prompt time doesnt,15,14
250117,Continuing the discussion from [Experiencing Decreased Performance with GPT-4](https://community.openai.com/t/,gpt-4,2023-06-04 11:32:10.491000+00:00,2023-06-04 11:33:49.054000+00:00,528,7,1,continuing discussion experiencing decreased performance gpthttpscommunityopenaicomt continuing discussion experiencing decreased performance conversation bing often include bings internet search capability screenshot___bing kb,15,14
217150,Prompt input gets slower over time,gpt-4,2023-05-18 17:00:57.224000+00:00,2023-05-20 14:01:05.312000+00:00,1151,4,3,prompt input get slower time start new chat prompt input speed normal time prompt enter slower get anyone effect solution beta function plugins activated use safari browser,15,14
198220,Lingering text in text completion API response,"chatgpt, api",2023-05-08 18:29:42.838000+00:00,2023-05-10 13:49:09.171000+00:00,560,3,2,lingering text text completion response made small project sm using twilio serverless backend making call every response start random word still related overall theme actual response response expect typically start greeting like dear xyz time work every see word beginning sure debug,15,14
197304,Prompt issues in Chat GPT,chatgpt,2023-05-08 04:48:02.196000+00:00,2023-12-19 13:37:22.010000+00:00,755,3,3,prompt issue chat using paid version response constantly cutting mid code file empty prompt cap pretty fast possible,15,14
69280,"ChatGPT Plus: ""Something went wrong, please try reloading the conversation""",prompting,2023-02-21 09:12:07.871000+00:00,2023-05-03 10:33:11.831000+00:00,14197,7,5,plus something went wrong please try reloading conversation keep getting something went wrong please try reloading conversation response subscribed plus could causing,15,14
188814,"This 1347 is not my account, is there a serious problem with the system? Why bind to me?",prompting,2023-05-02 13:45:04.228000+00:00,2023-05-02 13:45:04.284000+00:00,287,1,1,account serious problem system bind account serious problem system bind kb,15,14
186243,Openai chat is not working after signing in,prompting,2023-04-30 22:07:34.046000+00:00,2023-04-30 22:56:59.747000+00:00,1623,2,2,chat working signing able log ask question spin endlessly working chat working signing week wrong gail,15,14
173667,I can't access to plugins,prompting,2023-04-22 22:52:10.815000+00:00,2023-04-23 01:19:56.277000+00:00,660,2,2,cant access plugins upgrade plan plus yesterday looking internet bottom find something use plugins unfortuinately option chatopenaicom use plugin somebody please help screenshot kb,15,14
172601,GPT3-5 Chat rejects information about calendar until prompted,prompting,2023-04-22 01:56:18.408000+00:00,2023-12-19 11:04:52.762000+00:00,639,5,3,chat reject information calendar prompted loading calendar information passing context however refuse acknowledge calendar information prompted second time correctly read suspect special hardcoding logic happening similar language model minimal example edit updated screenshot show passing current time image kb,15,14
165768,Please stand by bla bla bla,prompting,2023-04-18 06:20:54.770000+00:00,2023-04-19 06:24:09.052000+00:00,1112,5,2,please stand bla bla bla annoying plus subscriber since sunday th april cannot access httpschatopenaicom either google chrome microsoft edge firefox normally dont use working also cellphone tablet cleared cache cooky followed step provided chat bot help section nothing happens refresh browser tried three day annoying kb please stand checking browser chat help bot want login signup cannot sign sign stuck somewhere httpschatopenaicomchat__cf_chl_rt_tkvsiuoftnvnbkrqnlfzdtgucvxffvjqqdkawreganycgzndza,15,14
4213,How to set a timeout on an API function call using using the Python library,prompting,2021-06-09 19:42:10.319000+00:00,2023-12-16 10:48:50.106000+00:00,14516,8,5,set timeout function call using using python library hi like using python library need set timeout response anyone found way thats easier stackoverflowcom timeout function call python multithreading timeout pythonmultithreading asked teifion pm jan utc know could call rest directly using request set timeout would rather keep using python library possible dont change much code,15,14
15875,OpenAI request timeout,prompting,2022-03-09 20:25:25.823000+00:00,2023-03-23 15:38:35.189000+00:00,7217,5,4,request timeout hey currently running test classification endpoint using library every request request start taking lot time second minute would like timeout request case second found similar thread proposed solution work since timeout parameter anymore anyone know simple solution problem except using rest addition anything openais side might cause request taking long thanks help,15,14
103141,"Weird Rare response, weird rare GPT4 access, weird everywhere :/",prompting,2023-03-16 22:51:41.468000+00:00,2023-03-17 00:33:35.889000+00:00,805,2,2,weird rare response weird rare access weird everywhere signed waiting list got mail telling could use version changing model course def chatgptprompt prompt return prompt vacío tiene sentido try completion openaichatcompletioncreate model message role user content prompt temperature return completionchoicesmessagecontent except exception e return ferror e question version answer artificial intelligence version like human however model capability upgraded improved time currently version openal called image kb access version b call model everything work model loaded know c version loaded version without error access model managed answer contradictory every one edge make normal e redo token think enough moment,15,14
79236,How to stop openai from completing the prompt,prompting,2023-03-01 02:09:57.799000+00:00,2023-03-01 03:27:34.548000+00:00,840,3,2,stop completing prompt chatbot sometimes asked half question complete question provide reponse although completely way force respond prompt complete force question user clarify,15,14
62636,What ChatGPT thinks about its performance,prompting,2023-02-15 17:22:18.177000+00:00,2023-12-24 07:15:47.593000+00:00,701,5,4,think performance saw update announcement httpsdiscordcomchannels awesome news asked openaiperf kb speech interface completion whatsapp integration show overall latency much lower sec week back,15,14
69454,Cant login plus and open api,prompting,2023-02-21 09:47:11.286000+00:00,2023-02-21 11:12:01.096000+00:00,1303,7,5,cant login plus open enrolled subscription chat plus entering open said failed load subscription selected organization plus said ran issue authenticating account monstereffectexgmailcom,15,14
29709,Chat GPT not completing response,prompting,2023-01-03 22:26:15.713000+00:00,2023-12-18 09:13:08.323000+00:00,1739,3,3,chat completing response requested response word get c word response make complete request full,15,14
29944,API completion for small questions are random code,prompting,2023-01-04 13:34:00.744000+00:00,2024-02-04 18:47:25.868000+00:00,1463,14,4,completion small question random code using slack send question receive completion thread sometimes without intimation random code snippet sent response completion eg import component oninit angularcore component using angular code autofilled code completion giving without intimation,15,14
26863,"Keep on ""Too many requests in 1 hour. Try again later.""",prompting,2022-12-26 20:44:20.794000+00:00,2024-02-06 20:55:51.394000+00:00,3009,2,2,keep many request hour try later cattura kb starting conversation day getting error someone help,15,14
23441,A ChatGPT thread,prompting,2022-12-01 11:09:19.701000+00:00,2023-12-15 10:40:16.216000+00:00,1724,5,4,thread figured id start thread great thing able get,15,14
22431,"Took Billing Account, Can I still use my 18$ Credit?",prompting,2022-10-31 08:56:19.313000+00:00,2022-10-31 08:56:19.385000+00:00,543,1,1,took billing account still use credit hello mistaken enabled billing still trail account still use,15,14
10269,Increasing speed / reducing latency,prompting,2021-09-21 20:08:34.519000+00:00,2023-12-25 18:54:29.435000+00:00,1474,4,4,increasing speed reducing latency hi application call close real time concurrency possible searched see existing thread couldnt find one understanding speed returning completion based following factor engine selected size prompt response length wondering whether variable consider hopefully might make improvement related wondering anyone insight whether using content filter wouldshould make take longer respond guessing would anyone thought offer would much appreciated thanks matt,15,14
5087,The library of Babel by GPT-3,prompting,2021-06-28 10:55:27.840000+00:00,2021-09-17 19:34:41.356000+00:00,1224,9,3,library babel library babel httpsgistgithubusercontentcomghpajfacefcfdeebfrawdcfcecdcadffdfathelibraryofbabelbygpttxt waiting,15,14
