Post ID,Title,Tags,Created At,Last Activity,Views,Replies,Participants,Lemmatized Post,Topic,Merged_Topic
536659,GPT seems to not want to create Word docs anymore,gpt-4,2023-12-01 02:32:38.826000+00:00,2024-12-17 17:14:15.873000+00:00,8457,15,5,seems want create word doc anymore anyone issue conversation problem creating word document eg working structured sample data csv file row asking basic analysis requesting analysis saved word file future reference project worked past eg via thanks paul,17,3
1039967,User manual document creation,"enterprise, chatgpt-enterprise",2024-12-02 15:56:17.843000+00:00,2024-12-03 07:24:21.373000+00:00,151,4,2,user manual document creation want create user manual detail also attached sample file want knowledge section given detailed instruction want file given text transcript meeting want enterprise create manual referring knowledge doc skipped many data provide information looking even though transcript information use enterprise create user manual english transcript,10,3
841838,Tip: Making Assistants API return better annotations (besides file names),"api, assistants-api, prompt-engineering",2024-06-26 22:58:47.402000+00:00,2024-11-25 13:48:42.302000+00:00,1337,6,5,tip making assistant return better annotation besides file name usually even use file search assistant knowledge gpts return file name annotation enough people validate answer get actual reference content ask include answer however found adding instruction enough put end query example add text query include actual reference content long probation period include reference answer format reference section title herehttpssectionlinkherecompath gt exact content body reference way reliable answer id love learn guy tip make annotation work better,10,3
1023176,"""Training"" AI with p0 responses. Is it right?","content-policy, content-filters",2024-11-18 21:03:46.913000+00:00,2024-11-19 00:05:59.516000+00:00,99,3,2,training p response right hi guy first time situation involves thirdparty company work enhance llm well question isnt problematic force p response mean part team red teaming network necessity company asks employee recurrent write prompt get p response try violate llm obtain malicious response,19,3
976669,Invoice Parser use gpt chat or assistant,chatgpt,2024-10-12 17:15:15.772000+00:00,2024-11-08 02:32:09.789000+00:00,202,5,3,invoice parser use chat assistant hi make test extract data invoice wont creare agent process extract data invoice pdf ui load parse better create assitant create simple pushing dato driver dicede use assistant place test assistan based internal knowledge base work fine,17,3
488888,How to get assistants api to not refer to files or documents,"assistants-api, assistants",2023-11-09 13:13:57.725000+00:00,2024-11-01 16:56:27.117000+00:00,2510,10,5,get assistant refer file document playing new assistant seems sometimes refer file document using new retrieval function eg itll say hey look like hit snag search bristol eatery document provided id really prefer didnt make reference idea,10,3
982540,Attached file has expired,"chatgpt, gpt-4",2024-10-17 10:33:22.834000+00:00,2024-10-17 10:33:22.880000+00:00,329,1,1,attached file expired attaching various file analysis good success since week keep getting reply appears file expired longer accessible analysis attach file time want referenced idea resolve,10,3
377207,Checking for what isn't; The nothing that should be,chatgpt,2023-09-17 06:10:42.882000+00:00,2023-09-17 07:37:43.457000+00:00,508,2,2,checking isnt nothing start working new project idea take manual say like chemistry book query user knowledge converting document vector database loading conversation information user prompt bot pretty standard far problem case need know user skipped step missed something important instruction may spread across multiple chunk might present user prompt retrieved chunk one thing testing would easy enough bake step checker prompt need generic need know based data prompt alone immediate solution knowledge graph chunk relate thinking get good result keep pulling data look like end line experimental wanted see anyone solution check first thanks,13,3
227822,How to generate automatically applicable file diffs with ChatGPT?,"chatgpt, api",2023-05-25 08:45:10.452000+00:00,2024-10-12 12:55:37.121000+00:00,10298,25,5,generate automatically applicable file diffs succeeded output suggested change file way automatically applied file background experimented script give file prompt change extend file using completion thats something nicely use external tool intellij trying automated development reliable way could come far make output whole modified file codeblock extracted written back file pending manual inspection course following prompt fragment please give high level description flowing text change first given file main file mainfile needed fulfill task necessary eg class identifier function need add modify absolutely block output exactly one codeblock new content whole file mainfile surrounded triple backticks changed described important response must include exactly one codeblock less except feel error task cannot fulfilled work obviously waste token limit size file also sometimes encourages change arent really needed use chat interface ask necessary change program output change way easily applied manually much briefer add function xyz thatd hard process automatically tried output change patch file format unified diffs couldnt get even produce something useable output line number change didnt work reliably idea specifically wondering kind format could get output difference given script program could change file accordingly reasonably sure result actually meant something like delete line insert instead might work would produce unnoticed broken output line number usually thats first tried unified diff format context line possible id like work turbo model thanks lot idea hanspeter,17,3
897567,Assitants with file search and dates,"assistants-api, assistants, assistants-files",2024-08-07 14:28:38.144000+00:00,2024-10-04 10:50:48.821000+00:00,144,2,2,assitants file search date hi using vector file associated assistant vector file contains news several file vector file contains around news russing query vectori file assistant fairly ok except date far impossible restrict result specific date range ie search last week new last month example give latest news shark august return result timeframe also add oldest news sometimes idea promt use correclty news date thans luis,10,3
965228,Products compatibility request,assistants-api,2024-10-02 22:56:05.306000+00:00,2024-10-02 22:56:05.366000+00:00,21,1,1,product compatibility request assistant file search based gptomini file vector store file look like array object id id name name description description category category price price assistant work basically pure search one description written precisely name compatible name however ask assistant show product compatible given product name show anything name specifying use description prompt doesnt help actually nothing help question even possible build list compatiblerelatedassociated product using assistant idea suggestion appreciated,10,3
962017,Does ChatGPT provide better results if you let it think out loud first before giving the final answer?,api,2024-09-30 13:07:10.725000+00:00,2024-09-30 13:19:30.987000+00:00,1199,2,2,provide better result let think loud first giving final answer think read somewhere rambling nature many people dont like actually something improves quality answer give chance think loud want query structured output wondering better let answer free form think aloud first ask give final answer distinct way wrapped html tag parsed structured output response_format option though guess wonder youre making sacrifice response quality thought,19,3
763897,Make assistant use file_search more pro-actively,"assistants-api, prompt-engineering, prompting",2024-05-19 02:15:15.820000+00:00,2024-09-27 20:03:50.650000+00:00,1785,12,4,make assistant use file_search proactively making programming assistant project file included file_search tool however doesnt like use unless specifically ask describe project perform file_search scenario randomly start generating code often different language altogether instruction prompt help tried operation use file search better understand project doesnt seem help,10,3
948025,Best way to make GPT estimate probabilities?,prompt-engineering,2024-09-19 21:20:55.585000+00:00,2024-09-21 15:53:31.054000+00:00,1187,10,4,best way make estimate probability best way make estimate probability response predict something notoriously bad percentage saying time different number questionable calibration rounding probability please dont say model classification ml model everyone know sometimes using model option,19,3
948270,Prompting GPT Assistant to rewrite query in API,"prompt-engineering, gpt-4o-mini, memory",2024-09-20 03:05:44.962000+00:00,2024-09-20 19:17:26.558000+00:00,422,3,2,prompting assistant rewrite query working assistant analyzes chat history user another assistant infers real intent behind user query work publishing house building chatbot internally generates sql sentence using langchain sql agent bot retrieve information like price publication origin kiosk publication id theme etc since agent stateless like chat completion using another completion layer top generate meaningful query bot instance ask agent whats new publication phyto plant editorial house retrieve response new study fossil phytoplankton isbn hnu country france edition hold house journal world inc phyplankton stale water isbn hbxxhnu country germany edition published house environmental herald ask followup question publication second house agent wont able answer correctly memoryless trying build layer top rewrite provide context query model give accurate response desired query rewrite example followup question publication second house expected reformulation would publication aside phyplankton stale water isbn hbxxhnu house environmental herald environmental herald second house mentioned chat history contextual information crucial similarly user say something like thank thats bot type query rewritten query unrelated previous conversation returned asis example tell latest publication biomechanics london tried many prompt approach achieve behavior nothing worked consistently prompt system history conversation far new question asked user need answered searching knowledge base related query make use keywords editorial house include isbn code question need rewriting job generate query never answer follow step rule rule user greeting congratulating saying goodbye pas text example thank bot final output must thank bot analyze chat history determine current user query related previous conversation provide relevant context data keywords code pas sql agent example user whats latest title catalog assistant biomechanics college student statistic beyond inference movie night way therapy user give info second one proper output generate would information statistic beyond inference code system message system_message role system content system user_query tell second publication create full message list system message chat history current user query message system_message chat_history role user content user_query contex_question model_clientchatcompletionscreate modeldeployment messagesmessages temperature key_question contex_questionchoicesmessagecontent printfinference prompt messagesn printfgenerated response key_question print message see prompt wellstructured last question added correctly response often expect instance chat history user publication norway biomechanics assistant yes glass metric biomechanics isbn overall fracture metal bio solution isbn yua ask user whats publication date first one response get publication date first biomechanics publication norway however expected output want publication date glass metric biomechanics isbn notice isbn included desired behavior also type something like user thank bot thats receive response like youre welcome come anytime publication associated norway biomechanics response expected model return exact message polite phrase like thank would appreciate help adjusting code prompt logic achieve desired output thank much,13,3
935058,Search differents word in pdf file and then give as feedback tha page where find the word,chatgpt,2024-09-10 14:20:59.117000+00:00,2024-09-10 22:14:03.195000+00:00,63,2,2,search differents word pdf file give feedback tha page find word hi trying train search word pdf file really simple using search option acrobat reader lot iteration get acomplish simple task best approach,17,3
928988,How to generate long content with RAG,chatgpt,2024-09-02 14:37:18.862000+00:00,2024-09-04 14:46:04.829000+00:00,297,10,4,generate long content rag background want generate long content ariticle already generated outline also need merge internel material content current workflow use rag internel material section outline fetch related content rag system generate content based context problem duplciated content generated based rag result section generated separately might rag result context anyone good idea use case,17,3
930209,How to Update Custom Knowledge Base Files When Using a Vector Database with File Search,"file-uploads, gpt-4o-mini, assistants-files, knowledge-files, vector-db",2024-09-03 23:46:58.514000+00:00,2024-09-04 11:06:44.649000+00:00,358,3,2,update custom knowledge base file using vector database file search hi everyone currently working project involves using vector database conjunction file search mechanism manage update custom knowledge base bit unclear best practice updating file within knowledge base specifically would like know approach updating individual file record within vector database ensure consistency file updated upload new file especially update includes small section stating xxxx updated sometimes uploading updated file model continues provide old information instead recognizing update wondering issue relate file name content within file specific keywords instruction need included assistant prompt ensure understands reference new information updated file something else notice advice pointer documentation would greatly appreciated thanks,10,3
929831,"Answer validation, how implement a fact checking method?","gpt-4, assistants-api, prompt-engineering",2024-09-03 14:21:14.050000+00:00,2024-09-03 16:40:02.868000+00:00,276,2,2,answer validation implement fact checking method suppose want use create assistant responds information contained source document implement factchecking method specifically instruct verify response contains information source file using command included prompt,10,3
927266,Can I order Assistant to use specific files for answers?,"assistants, assistants-files",2024-08-30 17:54:35.773000+00:00,2024-08-30 17:54:35.830000+00:00,141,1,1,order assistant use specific file answer hi configured assistant uploaded file assistant us vector database via assistant instruction limit file use knowledge specific question problem sometimes extension document overwrites information base instruction would like avoid confusing answer example something like instruction beginning conversation always ask user want base instruction specific extension base instruction use file starting base_ understand would need define vector database one containing base_instructions second containing data select via depending user choice correct,10,3
923956,"How do I prevent assistant from returning ""I will now search the documents for an answer"" message?",assistants-api,2024-08-27 16:19:44.287000+00:00,2024-08-28 15:41:30.667000+00:00,182,3,3,prevent assistant returning search document answer message assistant access file search user ask question search document answer return answer found instead first return message going search document return answer get assistant return second message answer example q allowed given pet one moment please search policy yes allowed given legally owned pet,10,3
910052,How To Refer To a Document In Vector DB,"assistants-api, rag, assistants-files",2024-08-16 12:14:25.224000+00:00,2024-08-28 10:40:37.958000+00:00,479,6,3,refer document vector db hi everyone trying create teaching assistant generates quiz quiz supposed derived material pdf attach file search tool however trouble getting assistant make quiz pdfs topic refer document prompt assistant aware name file attached one example prompt tried create question quiz chapter instruction teacher assistant responsible creating question uploaded teaching material trying refer file name doesnt find first time insist file search tool used prevent behaviour screenshot kb,10,3
915929,AI Assistant - instruction guide,chatgpt,2024-08-21 02:24:26.469000+00:00,2024-08-21 09:54:12.412000+00:00,539,2,2,assistant instruction guide creating assistant using model help user learn language reallife conversation instruction nice cafe staff named niubii beginning conversation say hello help user task inquire kind beverage purchase beverage assistant duty respond json following attribute response_content tailor response based task_status focus kind beverage task false guide towards purchasing task false task_status track completion task task lttruefalsegt task lttruefalsegt evaluation evaluate user response based relevance grammar stylistic appropriateness return excellent give special feedback relevance grammar stylistic improvement provide example appropriate complete response evaluation excellent user_hint give example next response response_content based ai last response task status give response list type problem user_hint purpose key provide suggested answer user sometimes assistant responds hint solve,13,3
524103,Obtaining correct PDF page number in the response using GPTs,"gpt-4, gpts",2023-11-24 09:39:10.975000+00:00,2024-08-13 17:14:48.010000+00:00,3818,11,5,obtaining correct pdf page number response using gpts created provides response based input document eg pdf part reasoning response would like page number associated generated answer ie based relevant page used generate answer right get correct response hallucinated page number possible chunking indexing behind scene agnostic page number,17,3
782418,Improve Prompt for Better Results,prompt-engineering,2024-05-27 20:05:42.023000+00:00,2024-08-08 13:40:35.017000+00:00,4183,11,5,improve prompt better result working project admin upload policy file client side user select template generate new document similar style font size template user also upload pdf file backend file parsed text given prompt currently using given prompt generating new document please utilize document identified id uploadedfileid applying template type selectedtemplatetype annual review template task outlined follows conduct thorough wordbyword analysis fully grasp document content upon achieving comprehensive understanding update document accordance given user prompt user instruction update title datatitle font size style company name datacompanyname replace wherever found throughout document email dataemail replace wherever found throughout document datafile ampamp user_inputs user_inputs wherever seems appropriate within document user instruction incorporated used replace existing information essential retain original design style font format document note document provided fileextincludespdf docx selectedtemplatefileext format tasked generating new document fileextincludespdf docx selectedtemplatefileext format ensuring format design style font consistently maintained newly file named removefileextensionfilename _user_ datauser additionally generate word description newly generated document separate message follows description start description write description based information found within document please dont mention information title filename company document prompt work well need expert suggestion improve prompt getting better result assistant currently behave replace possible change file maintain style template,17,3
